hour,minute,online
0,0,31
0,10,27
0,20,29
0,30,29
0,40,28
0,50,28
1,0,27
1,10,27
1,20,25
1,30,25
1,40,25
1,50,25
2,0,26
2,10,26
2,20,27
2,30,25
2,40,25
2,50,25
3,0,26
3,10,26
3,20,25
3,30,24
3,40,24
3,50,24
4,0,25
4,10,25
4,20,24
4,30,24
4,40,23
4,50,23
5,0,23
5,10,23
5,20,22
5,30,22
5,40,22
5,50,21
6,0,21
6,10,21
6,20,21
6,30,21
6,40,21
6,50,21
7,0,22
7,10,22
7,20,22
7,30,23
7,40,24
7,50,24
8,0,25
8,10,25
8,20,25
8,30,24
8,40,24
8,50,24
9,0,24
9,10,26
9,20,26
9,30,26
9,40,26
9,50,27
10,0,27
10,10,26
10,20,27
10,30,25
10,40,27
10,50,27
11,0,27
11,10,26
11,20,26
11,30,25
11,40,25
11,50,25
12,0,26
12,10,26
12,20,25
12,30,25
12,40,25
12,50,25
13,0,26
13,10,26
13,20,26
13,30,25
13,40,27
13,50,27
14,0,27
14,10,27
14,20,27
14,30,26
14,40,27
14,50,27
15,0,27
15,10,27
15,20,26
15,30,25
15,40,24
15,50,24
16,0,24
16,10,21
16,20,23
16,30,24
16,40,24
16,50,25
17,0,25
17,10,26
17,20,26
17,30,25
17,40,22
17,50,24
18,0,24
18,10,23
18,20,25
18,30,26
18,40,25
18,50,29
19,0,28
19,10,31
19,20,31
19,30,30
19,40,29
19,50,33
20,0,35
20,10,34
20,20,34
20,30,33
20,40,34
20,50,32
21,0,34
21,10,33
21,20,35
21,30,32
21,40,32
21,50,30
22,0,32
22,10,30
22,20,31
22,30,30
22,40,30
22,50,33
23,0,32
23,10,32
23,20,32
23,30,34
23,40,32
23,50,29
