hour,minute,online
0,0,16
0,10,15
0,20,14
0,30,13
0,40,14
0,50,13
1,0,12
1,10,10
1,20,11
1,30,13
1,40,12
1,50,12
2,0,13
2,10,12
2,20,13
2,30,12
2,40,11
2,50,12
3,0,12
3,10,11
3,20,12
3,30,12
3,40,11
3,50,11
4,0,10
4,10,9
4,20,9
4,30,10
4,40,10
4,50,10
5,0,10
5,10,10
5,20,9
5,30,10
5,40,10
5,50,10
6,0,10
6,10,10
6,20,10
6,30,10
6,40,11
6,50,10
7,0,10
7,10,11
7,20,11
7,30,11
7,40,12
7,50,11
8,0,11
8,10,11
8,20,11
8,30,11
8,40,12
8,50,12
9,0,12
9,10,11
9,20,12
9,30,12
9,40,12
9,50,12
10,0,12
10,10,11
10,20,13
10,30,14
10,40,13
10,50,14
11,0,16
11,10,16
11,20,18
11,30,18
11,40,18
11,50,18
12,0,16
12,10,17
12,20,17
12,30,16
12,40,16
12,50,17
13,0,17
13,10,17
13,20,17
13,30,17
13,40,16
13,50,16
14,0,16
14,10,16
14,20,16
14,30,15
14,40,16
14,50,16
15,0,16
15,10,16
15,20,17
15,30,16
15,40,16
15,50,16
16,0,16
16,10,17
16,20,17
16,30,17
16,40,17
16,50,17
17,0,17
17,10,17
17,20,17
17,30,17
17,40,17
17,50,16
18,0,16
18,10,17
18,20,17
18,30,19
18,40,19
18,50,20
19,0,20
19,10,19
19,20,19
19,30,21
19,40,21
19,50,21
20,0,22
20,10,21
20,20,19
20,30,23
20,40,22
20,50,19
21,0,18
21,10,10
22,0,0
22,10,7
22,20,6
22,30,7
22,40,8
22,50,10
23,10,9
23,20,9
23,30,1
23,40,2
23,50,3
