hour,minute,online
0,9,28
0,19,28
0,29,28
0,39,28
0,49,29
0,59,28
1,9,28
1,19,28
1,29,28
1,39,28
1,49,28
1,59,28
2,9,28
2,19,28
2,29,28
2,39,28
2,49,28
2,59,27
3,9,26
3,19,26
3,29,26
3,39,26
3,49,26
3,59,26
4,9,26
4,19,26
4,29,26
4,39,26
4,49,26
4,59,26
5,9,26
5,19,26
5,29,26
5,39,25
5,49,25
5,59,25
6,9,25
6,19,25
6,29,26
6,39,26
6,49,26
6,59,26
7,9,27
7,19,28
7,29,28
7,39,28
7,49,29
7,59,29
8,9,29
8,19,29
8,29,29
8,39,29
8,49,29
8,59,29
9,9,29
9,19,32
9,29,31
9,39,29
9,49,29
9,59,29
10,9,29
10,19,29
10,29,29
10,39,29
10,49,29
10,59,29
11,9,29
11,19,29
11,29,29
11,39,30
11,49,30
11,59,29
12,9,29
12,19,28
12,29,28
12,39,28
12,49,28
12,59,27
13,9,28
13,19,28
13,29,29
13,39,29
13,49,28
13,59,28
14,9,28
14,19,28
14,29,27
14,39,26
14,49,25
14,59,26
15,9,26
15,19,27
15,29,27
15,39,27
15,49,27
15,59,27
16,9,27
16,19,27
16,29,27
16,39,28
16,49,25
16,59,27
17,9,27
17,19,27
17,29,27
17,39,27
17,49,26
17,59,25
18,9,26
18,19,26
18,29,26
18,39,26
18,49,26
18,59,27
19,9,27
19,19,27
19,29,30
19,39,31
19,49,31
19,59,31
20,9,32
20,19,31
20,29,31
20,39,32
20,49,32
20,59,32
21,9,32
21,19,32
21,29,32
21,39,32
21,49,32
21,59,30
22,9,30
22,19,32
22,29,33
22,39,32
22,49,32
22,59,32
23,9,32
23,19,32
23,29,33
23,39,33
23,49,33
23,59,33
