hour,minute,online
0,0,43
0,10,44
6,50,2
7,0,3
7,10,4
7,20,8
7,30,8
7,40,12
7,50,15
8,0,15
8,10,18
8,20,19
8,30,22
8,40,23
8,50,21
9,0,22
9,10,23
9,20,22
9,30,23
9,40,23
9,50,25
10,0,26
10,10,28
10,20,28
10,30,29
10,40,30
10,50,30
11,0,32
11,10,33
11,20,33
11,30,32
11,40,32
11,50,33
12,0,35
12,10,35
12,20,33
12,30,34
12,40,34
12,50,36
13,0,36
13,10,36
13,20,36
13,30,36
13,40,36
13,50,36
14,0,35
14,10,35
14,20,38
14,30,38
14,40,38
14,50,37
15,0,34
15,10,35
15,20,34
15,30,33
15,40,34
15,50,33
16,0,32
16,10,32
16,20,33
16,30,31
16,40,16
16,50,17
17,0,19
17,10,21
17,20,20
17,30,20
17,40,20
17,50,23
18,0,24
18,10,25
18,20,27
18,30,29
18,40,30
18,50,31
19,0,32
19,10,32
19,20,32
19,30,34
19,40,37
19,50,39
20,0,45
20,10,45
20,20,40
20,30,41
20,40,40
20,50,42
21,0,41
21,10,37
21,20,39
21,30,40
21,40,42
21,50,43
22,0,41
22,10,37
22,20,34
22,30,35
22,40,39
22,50,38
23,0,39
23,10,39
23,20,41
23,30,38
23,40,38
23,50,38
