hour,minute,online
12,59,0
13,10,0
13,19,0
13,30,0
13,40,0
13,49,0
13,59,0
14,9,0
14,19,0
14,29,0
14,39,0
14,50,0
14,59,0
15,9,0
15,20,0
15,30,0
15,39,0
15,50,0
15,59,0
16,9,0
16,20,0
16,30,0
16,40,0
16,50,0
16,59,0
17,10,0
17,20,0
17,30,0
17,39,0
17,49,0
17,59,0
18,9,0
18,19,0
18,29,0
18,39,0
18,49,0
18,59,0
19,9,0
19,20,0
19,30,1
19,39,0
19,49,0
19,59,0
20,9,0
20,19,0
20,29,0
20,39,0
20,49,0
20,59,2
21,9,0
21,19,0
21,29,0
21,39,0
21,49,0
21,59,0
22,9,0
22,19,2
22,29,1
22,39,0
22,49,0
22,59,0
23,9,0
23,19,0
23,29,0
23,39,0
23,49,0
23,59,0
