hour,minute,online
0,0,40
0,10,39
0,20,39
0,30,39
0,40,38
0,50,38
1,0,35
1,10,33
1,20,32
1,30,31
1,40,31
1,50,30
2,0,30
2,10,29
2,20,29
2,30,27
2,40,27
2,50,27
3,0,27
3,10,28
3,20,28
3,30,28
3,40,27
3,50,27
4,0,26
4,10,26
4,20,26
4,30,26
4,40,26
4,50,27
5,0,27
5,10,27
5,20,27
5,30,27
5,40,27
5,50,28
6,0,27
6,10,28
6,20,28
6,30,28
6,40,28
6,50,27
7,0,25
7,10,26
7,20,27
7,30,27
7,40,29
7,50,32
8,0,32
8,10,31
8,20,31
8,30,31
8,40,31
8,50,31
9,0,32
9,10,35
9,20,37
9,30,38
9,40,39
9,50,39
10,0,38
10,10,37
10,20,36
10,30,38
10,40,39
10,50,39
11,0,40
11,10,40
11,20,38
11,30,38
11,40,38
11,50,39
12,0,41
12,10,41
12,20,41
12,30,43
12,40,44
12,50,45
13,0,46
13,10,45
13,20,44
13,30,41
13,40,41
13,50,38
14,0,39
14,10,40
14,20,39
14,30,39
14,40,38
14,50,38
15,0,37
15,10,38
15,20,38
15,30,38
15,40,36
15,50,34
16,0,35
16,10,35
16,20,35
16,30,36
16,40,36
16,50,36
17,0,37
17,10,34
17,20,34
17,30,36
17,40,35
17,50,35
18,0,35
18,10,35
18,20,38
18,30,39
18,40,39
18,50,40
19,0,42
19,10,44
19,20,42
19,30,42
19,40,42
19,50,43
20,0,46
20,10,48
20,20,45
20,30,46
20,40,46
20,50,44
21,0,44
21,10,47
21,20,47
21,30,49
21,40,47
21,50,49
22,0,47
22,10,46
22,20,47
22,30,47
22,40,46
22,50,47
23,0,48
23,10,48
23,20,48
23,30,48
23,40,44
23,50,42
