hour,minute,online
0,0,39
0,10,39
0,20,39
0,30,37
0,40,37
0,50,36
1,0,35
1,10,35
1,20,34
1,30,34
1,40,33
7,0,10
7,10,10
7,20,10
7,30,13
7,40,15
7,50,15
8,0,16
8,10,17
8,20,18
8,30,18
8,40,22
8,50,23
9,0,22
9,10,23
9,20,23
9,30,23
9,40,24
9,50,26
10,0,26
10,10,27
10,20,28
10,30,27
10,40,27
10,50,29
11,0,28
11,10,29
11,20,29
11,30,31
11,40,32
11,50,32
12,0,32
12,10,36
12,20,36
12,30,35
12,40,35
12,50,34
13,0,33
13,10,32
13,20,34
13,30,35
13,40,38
13,50,39
14,0,38
14,10,38
14,20,37
14,30,36
14,40,36
14,50,37
15,0,35
15,10,35
15,20,35
15,30,35
15,40,34
15,50,32
16,0,31
16,10,32
16,20,32
16,30,33
16,40,36
16,50,35
17,0,37
17,10,36
17,20,36
17,30,36
17,40,35
17,50,36
18,0,35
18,10,36
18,20,37
18,30,39
18,40,41
18,50,41
19,0,43
19,10,42
19,20,43
19,30,41
19,40,42
19,50,41
20,0,41
20,10,43
20,20,40
20,30,40
20,40,41
20,50,41
21,0,42
21,10,43
21,20,44
21,30,44
21,40,43
21,50,43
22,0,45
22,10,44
22,20,44
22,30,43
22,40,43
22,50,40
23,0,40
23,10,42
23,20,41
23,30,40
23,40,42
23,50,38
