hour,minute,online
0,0,26
0,10,28
0,20,28
0,30,29
0,40,29
0,50,27
1,0,26
1,10,23
1,20,23
1,30,23
1,40,23
1,50,23
2,0,22
2,10,22
2,20,22
2,30,22
2,40,22
2,50,22
3,0,22
3,10,22
3,20,22
3,30,22
3,40,22
3,50,22
4,0,21
4,10,21
4,20,21
4,30,21
4,40,21
4,50,20
5,0,20
5,10,20
5,20,20
5,30,20
5,40,20
5,50,20
6,0,20
6,10,20
6,20,20
6,30,20
6,40,20
6,50,20
7,0,20
7,10,20
7,20,20
7,30,20
7,40,21
7,50,21
8,0,20
8,10,20
8,20,20
8,30,20
8,40,20
8,50,21
9,0,23
9,10,23
9,20,23
9,30,22
9,40,22
9,50,22
10,0,22
10,10,23
10,19,24
10,30,23
10,40,24
10,50,24
11,0,25
11,10,25
11,20,26
11,30,25
11,40,25
11,50,26
12,0,26
12,10,26
12,20,24
12,30,26
12,40,25
12,50,25
13,0,24
13,10,24
13,20,24
13,30,24
13,40,24
13,50,24
14,0,24
14,10,24
14,20,24
14,30,25
14,40,24
14,50,26
15,0,26
15,10,26
15,20,26
15,30,26
15,40,25
15,50,25
16,0,25
16,10,25
16,20,26
16,30,26
16,40,26
16,50,26
17,0,26
17,10,25
17,20,25
17,30,26
17,40,26
17,50,27
18,0,32
18,10,32
18,20,31
18,30,30
18,40,29
18,50,28
19,0,26
19,10,26
19,20,27
19,30,24
19,40,22
19,50,22
20,0,21
20,10,20
20,20,20
20,30,21
20,40,21
20,50,20
21,0,19
21,10,18
21,20,18
21,30,18
21,40,17
21,50,18
22,0,17
22,10,17
22,20,17
22,30,16
22,40,16
22,50,17
23,0,17
23,10,17
23,20,12
23,30,11
23,40,13
23,50,19
