hour,minute,online
11,10,5
11,20,16
11,30,19
11,40,22
11,50,24
12,0,24
12,10,24
12,20,26
12,30,26
12,40,28
12,50,27
13,0,27
13,10,29
13,20,30
13,30,30
13,40,30
13,50,30
14,0,33
14,10,35
14,20,35
14,30,35
14,40,36
14,50,36
15,0,38
15,10,40
15,20,40
15,30,42
15,40,40
15,50,41
16,0,38
16,10,41
16,20,41
16,30,40
16,40,42
16,50,39
17,0,38
17,10,36
17,20,37
17,30,37
17,40,35
17,50,35
18,0,34
18,10,36
18,20,37
18,30,36
18,40,37
18,50,35
19,0,39
19,10,41
19,20,41
19,30,42
19,40,40
19,50,43
20,0,45
20,10,48
20,20,47
20,30,46
20,40,44
20,50,45
21,0,44
21,10,43
21,20,42
21,30,46
21,40,45
21,50,46
22,0,45
22,10,44
22,20,44
22,30,43
22,40,42
22,50,41
23,0,42
23,10,42
23,20,41
23,30,40
23,40,41
23,50,41
