hour,minute,online
0,0,38
0,10,38
0,20,39
0,30,38
0,40,37
0,50,36
1,0,36
1,10,36
1,20,36
1,30,36
1,40,34
1,50,34
2,0,33
2,10,32
2,20,31
2,30,31
2,40,29
2,50,29
3,0,29
3,10,29
3,20,29
3,30,29
3,40,29
3,50,30
4,0,29
4,10,28
4,20,26
4,30,27
4,40,26
4,50,26
5,0,25
5,10,24
5,20,24
5,30,24
5,40,24
5,50,24
6,0,23
6,10,23
6,20,23
6,30,22
6,40,22
6,50,22
7,0,18
7,10,18
7,20,18
7,30,20
7,40,20
7,50,22
8,0,22
8,10,21
8,20,21
8,30,22
8,40,22
8,50,24
9,0,26
9,10,27
9,20,28
9,30,28
9,40,29
9,50,29
10,0,25
10,10,3
10,20,15
10,30,23
10,40,23
10,50,24
11,0,25
11,10,25
11,20,25
11,30,26
11,40,25
11,50,27
12,0,27
12,10,27
12,20,27
12,30,26
12,40,25
12,50,27
13,0,27
13,10,28
13,20,29
13,30,31
13,40,32
13,50,32
14,0,32
14,10,32
14,20,34
14,30,34
14,40,37
14,50,36
15,0,35
15,10,35
15,20,34
15,30,34
15,40,34
15,50,34
16,0,34
16,10,34
16,20,32
16,30,35
16,40,35
16,50,35
17,0,35
17,10,33
17,20,31
17,30,29
17,40,29
17,50,30
18,0,32
18,10,29
18,20,33
18,30,34
18,40,34
18,50,35
19,0,36
19,10,38
19,20,38
19,30,39
19,40,39
19,50,39
20,0,43
20,10,42
20,20,41
20,30,41
20,40,40
20,50,39
21,0,39
21,10,37
21,20,37
21,30,39
21,40,40
21,50,38
22,0,38
22,10,43
22,20,43
22,30,44
22,40,44
22,50,46
23,0,40
23,10,45
23,20,43
23,30,41
23,40,41
23,50,41
