hour,minute,online
0,0,27
0,10,26
0,20,26
0,30,26
0,40,25
0,50,26
1,0,26
1,10,23
1,20,24
1,30,24
1,40,23
1,50,23
2,0,23
2,10,24
2,20,25
2,30,24
2,40,25
2,50,24
3,0,24
3,10,22
3,20,22
3,30,21
3,40,20
3,50,19
4,0,20
4,10,20
4,20,20
4,30,21
4,40,21
4,50,21
5,0,21
5,10,21
5,20,22
5,30,21
5,40,21
5,50,21
6,0,21
6,10,20
6,20,20
6,30,20
6,40,20
6,50,20
7,0,20
7,10,20
7,20,21
7,30,21
7,40,22
7,50,23
8,0,23
8,10,23
8,20,24
8,30,24
8,40,25
8,50,24
9,0,24
9,10,26
9,20,26
9,30,25
9,40,25
9,50,25
10,0,24
10,10,24
10,20,25
10,30,25
10,40,25
10,50,25
11,0,25
11,10,25
11,20,25
11,30,25
11,40,25
11,50,25
12,0,25
12,10,25
12,20,0
12,20,1
12,30,0
12,30,1
12,40,0
12,40,2
12,50,0
12,50,1
13,0,0
13,0,8
13,10,0
13,10,8
13,20,0
13,20,8
13,30,0
13,30,10
13,40,13
13,40,0
13,50,13
13,50,0
14,0,0
14,0,13
14,10,13
14,10,0
14,20,15
14,20,0
14,30,0
14,30,16
14,40,16
14,40,0
14,50,16
14,50,0
15,0,0
15,0,16
15,10,17
15,10,0
15,20,0
15,20,18
15,30,19
15,30,0
15,40,0
15,40,19
15,50,0
15,50,19
16,0,0
16,0,19
16,10,17
16,10,0
16,20,18
16,20,0
16,30,0
16,30,19
16,40,0
16,40,20
16,50,20
16,50,0
17,0,20
17,0,0
17,10,0
17,10,19
17,20,18
17,20,0
17,30,18
17,30,0
17,40,18
17,40,0
17,50,18
17,50,0
18,0,17
18,0,0
18,10,0
18,10,18
18,20,19
18,20,0
18,30,19
18,30,0
18,40,0
18,40,23
18,50,25
18,50,0
19,0,0
19,0,25
19,10,0
19,10,26
19,20,27
19,20,0
19,30,27
19,30,0
19,40,0
19,40,28
19,50,26
19,50,0
20,0,27
20,0,0
20,10,27
20,10,0
20,20,0
20,20,27
20,30,0
20,30,29
20,40,0
20,40,29
20,50,0
20,50,30
21,0,30
21,0,0
21,10,0
21,10,29
21,20,30
21,20,0
21,30,0
21,30,32
21,40,32
21,40,0
21,50,33
21,50,0
22,0,34
22,0,0
22,10,35
22,10,0
22,20,37
22,20,0
22,30,0
22,30,36
22,40,39
22,40,0
22,50,0
22,50,37
23,0,35
23,0,0
23,10,0
23,10,36
23,20,0
23,20,35
23,30,0
23,30,34
23,40,0
23,40,33
23,50,33
23,50,0
