hour,minute,online
0,9,17
0,19,16
0,29,16
0,39,15
0,49,15
0,59,15
1,9,15
1,19,15
1,29,15
1,39,14
1,49,14
1,59,14
2,9,14
2,19,14
2,29,15
2,39,15
2,49,15
2,59,15
3,9,14
3,19,14
3,29,14
3,39,13
3,49,13
3,59,13
4,9,13
4,19,13
4,29,13
4,39,13
4,49,13
4,59,13
5,9,13
5,19,13
5,29,14
5,39,14
5,49,13
5,59,12
6,9,12
6,19,12
6,29,12
6,39,12
6,49,12
6,59,12
7,9,12
7,19,13
7,29,14
7,39,15
7,49,15
7,59,15
8,9,15
8,19,14
8,29,14
8,39,13
8,49,14
8,59,14
9,9,13
9,19,15
9,29,15
9,39,16
9,49,16
9,59,17
10,9,18
10,19,16
10,29,16
10,39,16
10,49,16
10,59,16
11,9,15
11,19,15
11,29,15
11,39,15
11,49,14
11,59,15
12,9,16
12,19,16
12,29,16
12,39,16
12,49,14
12,59,17
13,9,17
13,19,17
13,29,17
13,39,16
13,49,17
13,59,17
14,9,17
14,19,16
14,29,16
14,39,16
14,49,16
14,59,16
15,9,16
15,19,17
15,29,17
15,39,18
15,49,18
15,59,18
16,9,19
16,19,19
16,29,20
16,39,18
16,49,19
16,59,21
17,9,21
17,19,20
17,29,20
17,39,20
17,49,20
17,59,19
18,9,21
18,19,19
18,29,20
18,39,20
18,49,20
18,59,19
19,9,20
19,19,19
19,29,18
19,39,19
19,49,21
19,59,21
20,9,20
20,19,19
20,29,19
20,39,20
20,49,21
20,59,22
21,9,22
21,19,19
21,29,22
21,39,21
21,49,21
21,59,21
22,9,22
22,19,24
22,29,22
22,39,23
22,49,22
22,59,22
23,9,22
23,19,22
23,29,22
23,39,19
23,49,20
23,59,20
