hour,minute,online
0,0,36
0,10,38
0,20,38
0,30,37
0,40,35
0,50,37
1,0,36
1,10,33
1,20,34
1,30,34
1,40,33
1,50,33
2,0,31
2,10,32
2,20,31
2,30,31
2,40,31
2,50,31
3,0,30
3,10,31
3,20,30
3,30,30
3,40,30
3,50,30
4,0,29
4,10,20
4,20,20
4,30,20
4,40,19
4,50,21
5,0,19
5,10,20
5,20,19
5,30,18
5,40,19
5,50,21
6,0,19
6,10,18
6,20,19
6,30,19
6,40,17
6,50,18
7,0,18
7,10,19
7,20,19
7,30,5
7,40,8
7,50,10
8,0,10
8,10,11
8,20,15
8,30,17
8,40,17
8,50,17
9,0,17
9,10,18
9,20,19
9,30,21
9,40,24
9,50,25
10,0,25
10,10,27
10,20,27
10,30,26
10,40,29
10,50,30
11,0,34
11,10,35
11,20,35
11,30,37
11,40,38
11,50,39
12,0,39
12,10,39
12,20,37
12,30,38
12,40,38
12,50,37
13,0,36
13,10,37
13,20,37
13,30,38
13,40,39
13,50,40
14,0,39
14,10,36
14,20,35
14,30,37
14,40,34
14,50,36
15,0,36
15,10,36
15,20,37
15,30,38
15,40,39
15,50,38
16,0,38
16,10,39
16,20,39
16,30,36
16,40,36
16,50,35
17,0,34
17,10,36
17,20,36
17,30,34
17,40,36
17,50,36
18,0,36
18,10,36
18,20,38
18,30,38
18,40,37
18,50,38
19,0,39
19,10,37
19,20,39
19,30,38
19,40,38
19,50,38
20,0,42
20,10,41
20,20,39
20,30,40
20,40,38
20,50,37
21,0,36
21,10,38
21,20,38
21,30,39
21,40,39
21,50,40
22,0,37
22,10,40
22,20,40
22,30,41
22,40,42
22,50,42
23,0,43
23,10,42
23,20,42
23,30,40
23,40,39
23,50,38
