hour,minute,online
0,0,9
0,10,8
0,20,8
0,30,8
0,40,8
0,50,9
1,0,10
1,10,10
1,20,11
1,30,12
1,40,13
1,50,12
2,0,11
2,10,12
2,20,11
2,30,11
2,40,12
2,50,11
3,0,12
3,10,13
3,20,13
3,30,14
3,40,14
3,50,14
4,0,13
4,10,11
4,20,8
4,30,8
4,40,8
4,50,8
5,0,8
5,10,9
5,20,9
5,30,10
5,40,11
5,50,11
6,0,10
6,10,10
6,20,10
6,30,10
6,40,10
6,50,11
7,0,11
7,10,10
7,20,10
7,30,10
7,40,11
7,50,13
8,0,14
8,10,15
8,20,15
8,30,15
8,40,15
8,50,16
9,0,16
9,10,16
9,20,18
9,30,18
9,40,17
9,50,18
10,0,18
10,10,18
10,20,18
10,30,18
10,40,18
10,50,18
11,0,18
11,10,19
11,20,19
11,30,18
11,40,18
11,50,18
12,0,20
12,10,21
12,20,21
12,30,20
12,40,20
12,50,20
13,0,18
13,10,18
13,20,18
13,30,19
13,40,20
13,50,20
14,0,21
14,10,21
14,20,22
14,30,23
14,40,23
14,50,23
15,0,23
15,10,23
15,20,24
15,30,24
15,40,23
15,50,23
16,0,24
16,10,22
16,20,23
16,30,23
16,40,24
16,50,24
17,0,20
17,10,17
17,20,17
17,30,18
17,40,17
17,50,20
18,0,20
18,10,22
18,20,22
18,30,22
18,40,20
18,50,21
19,0,20
19,10,21
19,20,20
19,30,21
19,40,21
19,50,19
20,0,19
20,10,20
20,20,17
20,30,17
20,40,17
20,50,19
21,0,20
21,10,21
21,20,22
21,30,24
21,40,23
21,50,21
22,0,23
22,10,23
22,20,22
22,30,23
22,40,24
22,50,23
23,0,22
23,10,21
23,20,22
23,30,22
23,40,21
23,50,20
