hour,minute,online
0,0,0
0,10,0
0,19,0
0,30,0
0,39,0
0,50,0
1,0,0
1,9,0
1,20,0
1,30,0
1,40,0
1,50,0
2,0,0
2,9,0
2,20,0
2,30,0
2,39,0
2,50,0
3,0,0
3,9,0
3,19,0
3,29,0
3,40,0
3,49,0
4,0,0
4,9,0
4,20,0
4,30,0
4,40,0
4,50,0
5,0,0
5,9,0
5,20,0
5,29,0
5,40,0
5,49,0
5,59,0
6,9,0
6,19,0
6,29,0
6,40,0
6,49,0
7,0,0
7,9,0
7,20,0
7,29,0
7,40,0
7,49,0
7,59,0
8,10,0
8,20,0
8,29,0
8,39,0
8,50,0
8,59,0
9,10,0
9,20,0
9,30,0
9,39,0
9,50,0
9,59,0
10,10,0
10,19,0
10,29,0
10,40,0
10,50,0
11,0,0
11,10,0
11,20,0
11,30,0
11,40,0
11,49,0
12,0,0
12,9,0
12,20,0
12,29,0
12,40,0
12,49,0
12,59,0
13,10,0
13,20,0
13,29,0
13,39,0
13,49,0
13,59,0
14,9,1
14,19,1
14,29,1
14,39,2
14,49,2
14,59,2
15,9,2
15,19,3
15,29,3
15,39,3
15,49,3
15,59,4
16,9,5
16,19,5
16,29,5
16,39,5
16,49,5
16,59,5
17,9,5
17,19,5
17,29,4
17,39,4
17,49,4
17,59,4
18,9,4
18,19,4
18,29,4
18,39,4
18,49,4
18,59,4
19,9,4
19,19,4
19,29,4
19,39,4
19,49,4
19,59,4
20,9,4
20,19,4
20,29,4
20,39,4
20,49,3
20,59,4
21,9,4
21,19,4
21,29,4
21,39,4
21,49,4
21,59,4
22,9,5
22,19,5
22,29,8
22,39,7
22,49,7
22,59,7
23,9,6
23,19,6
23,29,5
23,39,6
23,49,6
23,59,5
