hour,minute,online
0,0,20
0,10,19
0,20,18
0,30,16
0,40,15
0,50,15
1,0,16
1,10,17
1,20,17
1,30,16
1,40,17
1,50,17
2,0,17
2,10,17
2,20,18
2,30,19
2,40,19
2,50,19
3,0,19
3,10,19
3,20,18
3,30,18
3,40,18
3,50,17
4,0,17
4,10,16
4,20,16
4,30,16
4,40,16
4,50,16
5,0,16
5,10,16
5,20,16
5,30,14
5,40,14
5,50,14
6,0,14
6,10,14
6,20,13
6,30,13
6,40,13
6,50,13
7,0,14
7,10,14
7,20,14
7,30,14
7,40,14
7,50,14
8,0,14
8,10,15
8,20,15
8,30,17
8,40,15
8,50,16
9,0,16
9,10,16
9,20,16
9,30,17
9,40,17
9,50,18
10,0,18
10,10,17
10,20,17
10,30,16
10,40,17
10,50,17
11,0,17
11,10,16
11,20,16
11,30,16
11,40,15
11,50,15
12,0,15
12,10,15
12,20,16
12,30,17
12,40,17
12,50,17
13,0,17
13,10,17
13,20,15
13,30,15
13,40,15
13,50,15
14,0,15
14,10,15
14,20,15
14,30,15
14,40,15
14,50,15
15,0,15
15,10,15
15,20,15
15,30,15
15,40,15
15,50,15
16,0,15
16,10,16
16,20,16
16,30,16
16,40,17
16,50,17
17,0,17
17,10,17
17,20,17
17,30,17
17,40,17
17,50,17
18,0,18
18,10,19
18,20,19
18,30,18
18,40,19
18,50,19
19,0,19
19,10,19
19,20,19
19,30,19
19,40,19
19,50,18
20,0,16
20,10,17
20,20,18
20,30,18
20,40,17
20,50,19
21,0,20
21,10,21
21,20,20
21,30,20
21,40,21
21,50,23
22,0,23
22,10,23
22,20,24
22,30,24
22,40,21
22,50,22
23,0,24
23,10,24
23,20,23
23,30,24
23,40,24
23,50,24
