hour,minute,online
0,9,25
0,19,25
0,29,24
0,39,24
0,49,24
0,59,24
1,9,25
1,19,25
1,29,24
1,39,23
1,49,24
1,59,24
2,9,24
2,19,24
2,29,24
2,39,23
2,49,23
2,59,23
3,9,23
3,19,22
3,29,23
3,39,23
3,49,23
3,59,23
4,9,22
4,19,23
4,29,23
4,39,23
4,49,22
4,59,22
5,9,22
5,19,21
5,29,20
5,39,20
5,49,20
5,59,20
6,9,20
6,19,20
6,29,20
6,39,20
6,49,20
6,59,19
7,9,19
7,19,18
7,29,18
7,39,18
7,49,18
7,59,18
8,9,19
8,19,18
8,29,18
8,39,18
8,49,18
8,59,18
9,9,18
9,19,19
9,29,20
9,39,19
9,49,20
9,59,21
10,9,21
10,19,21
10,29,21
10,39,21
10,49,22
10,59,22
11,9,22
11,19,23
11,29,23
11,39,23
11,49,24
11,59,23
12,9,23
12,19,21
12,29,22
12,39,22
12,49,23
12,59,23
13,9,24
13,19,25
13,29,25
13,39,25
13,49,25
13,59,25
14,9,26
14,19,26
14,29,25
14,39,26
14,49,27
14,59,27
15,9,26
15,19,26
15,29,26
15,39,25
15,49,27
15,59,27
16,9,26
16,19,26
16,29,26
16,39,26
16,49,25
16,59,23
17,9,23
17,19,24
17,29,24
17,39,24
17,49,24
17,59,24
18,9,24
18,19,24
18,29,23
18,39,25
18,49,25
18,59,25
19,9,25
19,19,25
19,29,24
19,39,24
19,49,25
19,59,25
20,9,25
20,19,25
20,29,24
20,39,25
20,49,25
21,9,13
21,19,17
21,29,17
21,39,19
21,49,22
21,59,21
22,9,22
22,19,24
22,29,22
22,39,24
22,49,25
22,59,27
23,9,26
23,19,25
23,29,25
23,39,24
23,49,24
23,59,24
