hour,minute,online
0,0,9
0,10,9
0,20,10
0,30,9
0,40,9
0,50,9
1,0,9
1,10,9
1,20,9
1,30,9
1,40,8
1,50,10
2,0,10
2,10,9
2,20,9
2,30,9
2,40,9
2,50,9
3,0,9
3,10,9
3,20,9
3,30,9
3,40,9
3,50,9
4,0,9
4,10,9
4,20,9
4,30,9
4,40,9
4,50,9
5,0,9
5,10,9
5,20,9
5,30,9
5,40,9
5,50,9
6,0,9
6,10,9
6,20,9
6,30,9
6,40,9
6,50,9
7,0,8
7,10,8
7,20,8
7,30,8
7,40,8
7,50,8
8,0,9
8,10,9
8,20,10
8,30,9
8,40,9
8,50,9
9,0,9
9,10,9
9,20,9
9,30,9
9,40,9
9,50,9
10,0,9
10,10,9
10,20,7
10,30,7
10,40,6
10,50,6
11,0,6
11,10,6
11,20,6
11,30,6
11,40,6
11,50,6
12,0,6
12,30,0
12,40,0
12,50,0
13,0,0
13,10,0
13,20,0
13,30,0
13,40,0
13,50,0
14,0,0
14,10,0
14,20,0
14,30,0
14,40,0
14,50,0
15,0,0
15,10,0
15,20,1
15,30,0
15,40,0
15,50,0
16,0,0
16,10,0
16,20,1
16,30,0
16,40,0
16,50,0
17,0,0
17,10,1
17,20,1
17,30,3
17,40,4
17,50,4
18,0,4
18,10,4
18,20,6
18,30,6
18,40,6
18,50,7
19,0,7
19,10,7
19,20,8
19,30,9
19,40,10
19,50,8
20,0,3
20,10,4
20,20,4
20,30,5
20,40,6
20,50,8
21,0,8
21,10,7
21,20,8
21,30,8
21,40,8
21,50,9
22,0,8
22,10,8
22,20,7
22,30,7
22,40,8
22,50,8
23,0,9
23,10,8
23,20,7
23,30,8
23,40,9
23,50,10
