hour,minute,online
11,20,0
11,30,0
11,40,0
11,50,0
12,0,0
12,10,0
12,20,0
12,30,1
12,40,0
12,50,0
13,0,0
13,40,0
13,50,0
14,0,1
14,10,1
14,20,1
14,30,1
14,40,0
14,50,1
15,0,0
15,10,0
15,20,0
15,30,0
15,40,0
15,50,0
16,0,1
16,10,1
16,20,1
16,30,1
16,40,0
16,50,0
17,0,8
17,10,10
17,20,15
17,30,18
17,40,21
17,50,28
18,0,32
18,10,34
18,20,35
18,30,38
18,50,22
19,0,30
19,10,40
19,20,44
19,30,46
19,40,49
19,50,57
20,0,67
20,10,69
20,20,69
20,30,72
20,40,74
20,50,72
21,0,70
21,10,74
21,20,71
21,30,69
21,40,70
21,50,67
22,0,62
22,10,60
22,20,60
22,30,61
22,40,59
22,50,59
23,0,57
23,10,54
23,20,53
23,30,51
23,40,51
23,50,48
