hour,minute,online
0,0,9
0,10,9
0,20,9
0,30,8
0,40,8
0,50,8
1,0,8
1,10,9
1,20,9
1,30,9
1,40,8
1,50,8
2,0,8
2,10,8
2,20,8
2,30,9
2,40,9
2,50,9
3,0,9
3,10,9
3,20,9
3,30,9
3,40,9
3,50,9
4,0,8
4,10,8
4,20,8
4,30,8
4,40,8
4,50,9
5,0,9
5,10,9
5,20,9
5,30,9
5,40,9
5,50,9
6,0,9
6,10,9
6,20,11
6,30,10
6,40,10
6,50,10
7,0,9
7,10,9
7,20,10
7,30,11
7,40,10
7,50,11
8,0,12
8,10,13
8,20,15
8,30,15
8,40,15
8,50,15
9,0,15
9,10,16
9,20,17
9,30,17
9,40,18
9,50,18
10,0,18
10,10,19
10,20,21
10,30,21
10,40,21
10,50,20
11,0,24
11,10,23
11,20,23
11,30,22
11,40,21
11,50,22
12,0,23
12,10,21
12,20,23
12,30,24
12,40,24
12,50,24
13,0,24
13,10,24
13,20,25
13,30,26
13,40,26
13,50,26
14,0,26
14,10,27
14,20,26
14,30,26
14,40,26
14,50,25
15,0,25
15,10,23
15,20,23
15,30,23
15,40,23
15,50,22
16,0,23
16,10,23
16,20,21
16,30,21
16,40,21
16,50,21
17,0,19
17,10,19
17,20,18
17,30,19
17,40,19
17,50,18
18,0,18
18,10,19
18,20,19
18,30,19
18,40,22
18,50,22
19,0,21
19,10,23
19,20,22
19,30,23
19,40,23
19,50,25
20,0,25
20,10,25
20,20,27
20,30,23
20,40,24
20,50,24
21,0,26
21,10,6
21,20,4
21,30,10
21,40,14
21,50,10
22,0,11
22,10,12
22,20,10
22,30,9
22,40,9
22,50,10
23,0,9
23,10,9
23,20,6
23,30,6
23,40,5
23,50,5
