hour,minute,online
0,0,37
0,10,36
0,20,36
0,30,35
0,40,35
0,50,35
1,0,35
1,10,35
1,20,33
1,30,33
1,40,33
1,50,32
2,0,31
2,10,31
2,20,31
2,30,31
2,40,31
2,50,32
3,0,32
3,10,32
3,20,26
3,30,27
3,40,27
3,50,27
4,0,27
4,10,25
4,20,27
4,30,27
4,40,26
4,50,27
5,0,27
5,10,27
5,20,27
5,30,27
5,40,27
5,50,27
6,0,27
6,10,27
6,20,27
6,30,27
6,40,26
6,50,25
7,0,23
7,10,24
7,20,25
7,30,26
7,40,26
7,50,28
8,0,28
8,10,27
8,20,28
8,30,28
8,40,28
8,50,28
9,0,29
9,10,30
9,20,32
9,30,31
9,40,30
9,50,31
10,0,33
10,10,32
10,20,33
10,30,35
10,40,35
10,50,35
11,0,35
11,10,35
11,20,37
11,30,37
11,40,37
11,50,37
12,0,38
12,10,37
12,20,38
12,30,40
12,40,41
12,50,39
13,0,39
13,10,40
13,20,40
13,30,41
13,40,40
13,50,41
14,0,41
14,10,41
14,20,39
14,30,39
14,40,40
14,50,39
15,0,41
15,10,42
15,20,40
15,30,41
15,40,40
15,50,40
16,0,32
16,10,11
16,20,20
16,30,19
16,40,21
16,50,21
17,0,24
17,10,24
17,20,24
17,30,26
17,40,26
17,50,25
18,0,25
18,10,27
18,20,28
18,30,26
18,40,28
18,50,30
19,0,29
19,10,28
19,20,33
19,30,32
19,40,31
19,50,33
20,0,39
20,10,42
20,20,41
20,30,41
20,40,43
20,50,42
21,0,44
21,10,43
21,20,43
21,30,42
21,40,40
21,50,40
22,0,40
22,10,41
22,20,42
22,30,43
22,40,43
22,50,42
23,0,41
23,10,43
23,20,44
23,30,43
23,40,41
23,50,40
