hour,minute,online
0,9,30
0,19,31
0,29,30
0,39,29
0,49,27
0,59,28
1,9,27
1,19,27
1,29,27
1,39,27
1,49,27
1,59,27
2,9,27
2,19,27
2,29,26
2,39,26
2,49,26
2,59,26
3,9,26
3,19,26
3,29,26
3,39,25
3,49,25
3,59,24
4,9,24
4,19,24
4,29,23
4,39,23
4,49,23
4,59,23
5,9,23
5,19,24
5,29,24
5,39,23
5,49,22
5,59,22
6,9,22
6,19,22
6,29,22
6,39,22
6,49,22
6,59,21
7,9,21
7,19,21
7,29,20
7,39,20
7,49,20
7,59,20
8,9,20
8,19,20
8,29,20
8,39,19
8,49,19
8,59,19
9,9,19
9,19,18
9,29,20
9,39,21
9,49,21
9,59,21
10,9,21
10,19,22
10,29,21
10,39,21
10,49,22
10,59,22
11,9,24
11,19,24
11,29,24
11,39,26
11,49,27
11,59,26
12,9,27
12,19,26
12,29,26
12,39,25
12,49,27
12,59,27
13,9,28
13,19,29
13,29,28
13,39,28
13,49,28
13,59,28
14,9,28
14,19,28
14,29,28
14,39,28
14,49,29
14,59,29
15,9,30
15,19,29
15,29,30
15,39,29
15,49,29
15,59,29
16,9,29
16,19,29
16,29,29
16,39,30
16,49,30
16,59,30
17,9,30
17,19,31
17,29,30
17,39,29
17,49,30
17,59,30
18,9,31
18,19,30
18,29,29
18,39,29
18,49,28
18,59,27
19,9,27
19,19,27
19,29,27
19,39,27
19,49,26
19,59,27
20,9,25
20,19,25
20,29,25
20,39,26
20,49,26
20,59,26
21,9,26
21,19,26
21,29,26
21,39,27
21,49,26
21,59,26
22,9,28
22,19,27
22,29,28
22,39,28
22,49,27
22,59,27
23,9,26
23,19,27
23,29,25
23,39,25
23,49,26
23,59,25
