hour,minute,online
0,0,33
0,10,32
0,20,30
0,30,30
0,40,29
0,50,28
1,0,28
1,10,28
1,20,28
1,30,28
1,40,27
1,50,28
2,0,28
2,10,27
2,20,27
2,30,27
2,40,26
2,50,26
3,0,26
3,10,26
3,20,25
3,30,25
3,40,25
3,50,25
4,0,25
4,10,25
4,20,25
4,30,24
4,40,24
4,50,24
5,0,24
5,10,24
5,20,24
5,30,24
5,40,24
5,50,24
6,0,24
6,10,24
6,20,24
6,30,24
6,40,26
6,50,26
7,0,27
7,10,27
7,20,27
7,30,27
7,40,27
7,50,27
8,0,27
8,10,27
8,20,27
8,30,27
8,40,29
8,50,30
9,0,31
9,10,31
9,20,32
9,30,32
9,40,32
9,50,34
10,0,33
10,10,33
10,20,33
10,30,33
10,40,33
10,50,32
11,0,33
11,10,34
11,20,34
11,30,34
11,40,32
11,50,16
12,0,17
12,10,20
12,20,19
12,30,19
12,40,19
12,50,18
13,0,20
13,10,20
13,20,22
13,30,23
13,40,25
13,50,26
14,0,26
14,10,26
14,20,26
14,30,27
14,40,27
14,50,27
15,0,27
15,10,26
15,20,27
15,30,27
15,40,27
15,50,28
16,0,27
16,10,28
16,20,26
16,30,27
16,40,27
16,50,26
17,0,27
17,10,27
17,20,27
17,30,27
17,40,28
17,50,27
18,0,29
18,10,30
18,20,30
18,30,33
18,40,33
18,50,34
19,0,34
19,10,35
19,20,36
19,30,36
19,40,35
19,50,35
20,0,37
20,10,36
20,20,36
20,30,37
20,40,37
20,50,37
21,0,38
21,10,36
21,20,37
21,30,36
21,40,37
21,50,37
22,0,37
22,10,35
22,20,34
22,30,32
22,40,32
22,50,32
23,0,31
23,10,31
23,20,32
23,30,32
23,40,29
23,50,30
