hour,minute,online
0,9,30
0,19,29
0,29,29
0,39,28
0,49,27
0,59,27
1,9,26
1,19,26
1,29,26
1,39,26
1,49,26
1,59,26
2,9,25
2,19,25
2,29,25
2,39,25
2,49,25
2,59,26
3,9,26
3,19,26
3,29,26
3,39,25
3,49,25
3,59,26
4,9,27
4,19,27
4,29,27
4,39,27
4,49,27
4,59,28
5,9,28
5,19,28
5,29,27
5,39,27
5,49,27
5,59,26
6,9,26
6,19,26
6,29,26
6,39,26
6,49,26
6,59,26
7,9,26
7,19,26
7,29,26
7,39,26
7,49,26
7,59,25
8,9,24
8,19,24
8,29,24
8,39,24
8,49,24
8,59,24
9,9,24
9,19,24
9,29,25
9,39,25
9,49,24
9,59,26
10,9,26
10,19,26
10,29,26
10,39,27
10,49,27
10,59,28
11,9,28
11,19,29
11,29,29
11,39,29
11,49,29
11,59,28
12,9,28
12,19,30
12,29,30
12,39,31
12,49,31
12,59,31
13,9,32
13,19,32
13,29,31
13,39,31
13,49,31
13,59,30
14,9,30
14,19,30
14,29,29
14,39,29
14,49,27
14,59,29
15,9,29
15,19,29
15,29,30
15,39,30
15,49,31
15,59,31
16,9,31
16,19,31
16,29,30
16,39,31
16,49,31
16,59,31
17,9,31
17,19,31
17,29,30
17,39,30
17,49,30
17,59,28
18,9,29
18,19,13
18,29,17
18,39,17
18,49,18
