hour,minute,online
0,0,38
6,40,1
6,50,6
7,0,6
7,10,6
7,20,7
7,30,8
7,40,11
7,50,13
8,0,21
8,10,23
8,20,26
8,30,26
8,40,25
8,50,27
9,0,28
9,10,29
9,20,31
9,30,32
9,40,33
9,50,33
10,0,31
10,10,34
10,20,35
10,30,37
10,40,37
10,50,35
11,0,35
11,50,12
12,0,17
12,10,25
12,20,27
12,30,32
12,40,34
12,50,35
13,0,34
13,10,36
13,20,36
13,30,37
13,40,37
13,50,37
14,0,38
14,10,38
14,20,38
14,30,38
14,40,39
14,50,38
15,0,37
15,10,37
15,20,37
15,30,36
15,40,34
15,50,34
16,0,34
16,10,33
16,20,33
16,30,34
16,40,34
16,50,32
17,0,36
17,10,33
17,20,32
17,30,31
17,40,31
17,50,31
18,0,30
18,10,30
18,20,32
18,30,30
18,40,32
18,50,33
19,0,33
19,10,33
19,20,35
19,30,36
19,40,37
19,50,39
20,0,39
20,10,40
20,20,39
20,30,39
20,40,37
20,50,38
21,0,37
21,10,39
21,20,40
21,30,41
21,40,40
21,50,41
22,0,42
22,10,43
22,20,44
22,30,43
22,40,43
22,50,44
23,0,43
23,10,43
23,20,43
23,30,41
23,40,38
23,50,37
