hour,minute,online
0,0,30
0,10,28
0,20,27
0,30,23
0,40,22
0,50,24
1,0,23
1,10,23
1,20,23
1,30,23
1,40,22
1,50,22
2,0,21
2,10,21
2,20,21
2,30,21
2,40,20
2,50,21
3,0,21
3,10,20
3,20,18
3,30,18
3,40,18
3,50,20
4,0,20
4,10,20
4,20,21
4,30,21
4,40,20
4,50,19
5,0,20
5,10,19
5,20,19
5,30,19
5,40,19
5,50,19
6,0,19
6,10,19
6,20,19
6,30,19
6,40,20
6,50,20
7,0,20
7,10,19
7,20,21
7,30,21
7,40,22
7,50,22
8,0,22
8,10,23
8,20,23
8,30,23
8,40,23
8,50,23
9,0,24
9,10,23
9,20,26
9,30,27
9,40,27
9,50,27
10,0,29
10,10,30
10,20,29
10,30,30
10,40,30
10,50,31
11,0,31
11,10,31
11,20,32
11,30,30
11,40,31
11,50,33
12,0,29
12,10,31
12,20,31
12,30,31
12,40,30
12,50,29
13,0,29
13,10,28
13,20,26
13,30,27
13,40,26
13,50,29
14,0,30
14,10,32
14,20,32
14,30,32
14,40,33
14,50,33
15,0,33
15,10,33
15,20,33
15,30,33
15,40,33
15,50,32
16,0,32
16,10,32
16,20,32
16,30,30
16,40,31
16,50,30
17,0,30
17,10,31
17,20,31
17,30,31
17,40,31
17,50,31
18,0,29
18,10,30
18,20,30
18,30,31
18,40,31
18,50,31
19,0,32
19,10,34
19,20,36
19,30,35
19,40,36
19,50,37
20,0,38
20,10,40
20,20,39
20,30,38
20,40,38
20,50,39
21,0,38
21,10,38
21,20,36
21,30,34
21,40,35
21,50,36
22,0,35
22,10,35
22,20,34
22,30,33
22,40,34
22,50,33
23,0,34
23,10,32
23,20,34
23,30,31
23,40,30
23,50,26
