hour,minute,online
0,0,34
0,10,34
0,20,34
0,30,34
0,40,33
0,50,31
1,0,32
1,10,31
1,20,30
1,30,30
1,40,30
1,50,30
2,0,29
2,10,31
2,20,26
2,30,25
2,40,25
2,50,24
3,10,6
3,20,7
3,30,9
3,40,10
3,50,8
4,0,9
4,10,7
4,20,6
4,30,6
4,40,6
4,50,6
5,0,5
5,10,5
5,20,5
5,30,5
5,40,5
5,50,5
6,0,6
6,10,5
6,20,5
6,30,4
6,40,5
6,50,5
7,0,5
7,10,5
7,20,6
7,30,6
7,40,7
7,50,7
8,0,8
8,10,9
8,20,10
8,30,10
8,40,11
8,50,11
9,0,11
9,10,12
9,20,13
9,30,12
9,40,15
9,50,14
10,0,14
10,10,14
10,20,16
10,30,16
10,40,17
10,50,19
11,0,20
11,10,21
11,20,18
11,30,20
11,40,21
11,50,20
12,0,22
12,10,21
12,20,23
12,30,23
12,40,26
12,50,26
13,0,28
13,10,27
13,20,27
13,30,28
13,40,28
13,50,27
14,0,28
14,10,26
14,20,27
14,30,27
14,40,27
14,50,25
15,0,25
15,10,25
15,20,23
15,30,23
15,40,25
15,50,26
16,0,24
16,10,24
16,20,24
16,30,24
16,40,22
16,50,23
17,0,23
17,10,20
17,20,21
17,30,20
17,40,20
17,50,21
18,0,22
18,10,23
18,20,24
18,30,22
18,40,23
18,50,21
19,0,21
19,10,22
19,20,25
19,30,24
19,40,23
19,50,23
20,0,3
20,10,20
20,20,16
20,30,25
20,40,28
20,50,28
21,0,30
21,10,30
21,20,31
21,30,30
21,40,33
21,50,33
22,0,32
22,10,32
22,20,30
22,30,30
22,40,28
22,50,29
23,0,31
23,10,0
23,20,19
23,29,21
23,40,22
23,50,22
