hour,minute,online
0,0,38
0,10,36
0,20,33
0,30,34
0,40,34
0,50,34
1,0,35
1,10,32
1,20,34
1,30,32
1,40,33
1,50,32
2,0,33
2,10,32
2,20,32
2,30,32
2,40,31
2,50,31
3,0,32
3,10,32
3,20,31
3,30,31
3,40,32
3,50,32
4,0,32
4,10,31
4,20,30
4,30,29
4,40,29
4,50,29
5,0,29
5,10,29
5,20,29
5,30,28
5,40,28
5,50,27
6,0,28
6,10,28
6,20,27
6,30,29
6,40,28
6,50,28
7,0,27
7,10,27
7,20,27
7,30,27
7,40,27
7,50,27
8,0,28
8,10,28
8,20,29
8,30,29
8,40,29
8,50,29
9,0,28
9,10,29
9,20,30
9,30,30
9,40,31
9,50,31
10,0,33
10,10,34
10,20,33
10,30,33
10,40,33
10,50,33
11,0,34
11,10,35
11,20,35
11,30,38
11,40,38
11,50,39
12,0,39
12,10,37
12,20,38
12,30,38
12,40,39
12,50,39
13,0,38
13,10,37
13,20,37
13,30,37
13,40,39
13,50,36
14,0,33
14,10,34
14,20,28
14,30,28
14,40,28
14,50,26
15,0,28
15,10,27
15,20,30
15,30,30
15,40,30
15,50,31
16,0,31
16,10,31
16,20,30
16,30,30
16,40,30
16,50,31
17,0,30
17,10,28
17,20,28
17,30,27
17,40,25
17,50,29
18,0,30
18,10,31
18,20,30
18,30,33
18,40,34
18,50,37
19,0,37
19,10,38
19,20,40
19,30,40
19,40,39
19,50,42
20,0,43
20,10,44
20,20,47
20,30,46
20,40,46
20,50,44
21,0,45
21,10,44
21,20,42
21,30,42
21,40,43
21,50,44
22,0,45
22,10,45
22,20,45
22,30,45
22,40,44
22,50,43
23,0,43
23,10,42
23,20,44
23,30,41
23,40,40
23,50,38
