hour,minute,online
0,0,12
0,10,12
0,20,10
0,30,10
0,40,10
0,50,11
1,0,10
1,10,10
1,20,10
1,30,11
1,40,11
1,50,11
2,0,10
2,10,10
2,20,10
2,30,10
2,40,10
2,50,10
3,0,9
3,10,9
3,20,9
3,30,8
3,40,8
3,50,8
4,0,7
4,10,7
4,20,7
4,30,7
4,40,8
4,50,8
5,0,7
5,10,7
5,20,7
5,30,8
5,40,8
5,50,8
6,0,8
6,10,8
6,20,8
6,30,8
6,40,7
6,50,6
7,0,6
7,10,6
7,20,6
7,30,7
7,40,8
7,50,8
8,0,9
8,10,9
8,20,10
8,30,10
8,40,10
8,50,12
9,0,12
9,10,13
9,20,13
9,30,12
9,40,12
9,50,10
10,0,10
10,10,10
10,20,10
10,30,10
10,40,10
10,50,10
11,0,10
11,10,10
11,20,10
11,30,12
11,40,12
11,50,14
12,0,16
12,10,15
12,20,14
12,30,13
12,40,11
12,50,11
13,0,11
13,10,12
13,20,13
13,30,10
