hour,minute,online
0,0,42
0,10,40
0,20,40
0,30,42
0,40,42
0,50,40
1,0,40
1,10,39
1,20,39
1,30,36
1,40,35
1,50,36
2,0,36
2,10,36
2,20,36
2,30,35
2,40,34
2,50,34
3,0,34
3,10,33
3,20,34
3,30,34
3,40,33
3,50,33
4,0,33
4,10,32
4,20,31
4,30,31
4,40,32
4,50,32
5,0,32
5,10,32
5,20,31
5,30,30
5,40,30
5,50,31
6,0,31
6,10,31
6,20,31
6,30,32
6,40,31
6,50,31
7,0,31
7,10,30
7,20,31
7,30,31
7,40,31
7,50,31
8,0,33
8,10,34
8,20,32
8,30,33
8,40,33
8,50,33
9,0,35
9,10,36
9,20,36
9,30,35
9,40,34
9,50,34
10,0,37
10,10,37
10,20,37
10,30,37
10,40,36
10,50,37
11,0,35
11,10,34
11,20,31
11,30,34
11,40,34
11,50,34
12,0,34
12,10,33
12,20,35
12,30,36
12,40,34
12,50,34
13,0,36
13,10,35
13,20,33
13,30,34
13,40,34
13,50,34
14,0,34
14,10,34
14,20,34
14,30,34
14,40,33
14,50,34
15,0,33
15,10,34
15,20,33
15,30,34
15,40,35
15,50,34
16,0,35
16,10,35
16,20,35
16,30,32
16,40,32
16,50,32
17,0,32
17,10,31
17,20,30
17,30,30
17,40,29
17,50,29
18,0,31
18,10,32
18,20,33
18,30,34
18,40,35
18,50,36
19,0,38
19,10,38
19,20,37
19,30,38
19,40,38
19,50,38
20,0,43
20,10,44
20,20,44
20,30,42
20,40,41
20,50,39
21,0,39
21,10,39
21,20,39
21,30,40
21,40,42
21,50,42
22,0,42
22,10,40
22,20,41
22,30,41
22,40,42
22,50,43
23,0,45
23,10,44
23,20,45
23,30,44
23,40,44
23,50,42
