hour,minute,online
0,9,25
0,19,24
0,29,25
0,39,23
0,49,22
0,59,22
1,9,22
1,19,22
1,29,22
1,39,22
1,49,22
1,59,22
2,9,22
2,19,21
2,29,21
2,39,22
2,49,22
2,59,22
3,9,22
3,19,21
3,29,22
3,39,22
3,49,22
3,59,22
4,9,22
4,19,22
4,29,22
4,39,21
4,49,21
4,59,21
5,9,21
5,19,21
5,29,20
5,39,20
5,49,19
5,59,19
6,9,20
6,19,20
6,29,20
6,39,20
6,49,20
6,59,19
7,9,19
7,19,19
7,29,19
7,39,17
7,49,18
7,59,19
8,9,17
8,19,18
8,29,19
8,39,19
8,49,19
8,59,19
9,9,18
9,19,19
9,29,20
9,39,21
9,49,19
9,59,19
10,9,19
10,19,20
10,29,20
10,39,20
10,49,20
10,59,21
11,9,21
11,19,19
11,29,19
11,39,19
11,49,19
11,59,19
12,9,17
12,19,18
12,29,19
12,39,20
12,49,21
12,59,20
13,9,21
13,19,20
13,29,19
13,39,20
13,49,20
13,59,20
14,9,21
14,19,21
14,29,21
14,39,21
14,49,21
14,59,21
15,9,22
15,19,22
15,29,22
15,39,22
15,49,21
15,59,21
16,9,21
16,19,21
16,29,20
16,39,21
16,49,21
16,59,22
17,9,21
17,19,22
17,29,22
17,39,21
17,49,21
17,59,21
18,9,21
18,19,20
18,29,21
18,39,22
18,49,22
18,59,22
19,9,23
19,19,22
19,29,24
19,39,23
19,49,24
19,59,23
20,9,23
20,19,22
20,29,23
20,39,22
20,49,22
20,59,20
21,9,21
21,19,22
21,29,24
21,39,23
21,49,24
21,59,23
22,9,24
22,19,24
22,29,23
22,39,22
22,49,23
22,59,24
23,9,23
23,19,24
23,29,24
23,39,24
23,49,24
23,59,25
