hour,minute,online
0,0,9
0,10,11
0,20,10
0,30,11
0,40,11
0,50,10
1,0,8
1,10,8
1,20,7
1,30,7
1,40,7
1,50,7
2,0,7
2,10,8
2,20,8
2,30,3
2,40,3
2,50,2
3,0,1
3,10,2
3,20,2
3,30,2
3,40,2
3,50,2
4,0,2
4,10,4
4,20,4
5,0,1
5,10,1
5,20,1
5,30,1
5,40,1
5,50,1
6,0,1
6,10,2
6,20,3
6,30,2
6,40,2
6,50,2
7,0,2
7,10,2
8,40,1
8,50,1
9,0,1
9,10,1
9,20,1
9,30,2
9,40,2
9,50,2
10,0,2
10,10,2
10,20,4
10,30,3
10,40,4
10,50,4
11,0,5
11,10,5
11,20,5
11,30,4
11,40,3
11,50,5
12,0,5
12,10,6
12,20,6
12,30,6
12,40,6
12,50,7
13,0,8
13,10,8
13,20,7
13,30,6
13,40,7
13,50,7
14,0,7
14,10,6
14,20,10
14,30,9
14,40,7
14,50,7
15,0,6
15,10,7
15,20,7
15,30,8
15,40,8
15,50,7
16,0,7
16,10,7
16,20,7
16,30,7
16,40,7
16,50,7
17,0,7
17,10,8
17,20,8
17,30,9
17,40,9
17,50,8
18,0,8
18,10,8
18,20,8
18,30,8
18,40,7
18,50,8
19,0,8
19,10,7
19,20,7
19,30,7
19,40,8
19,50,8
20,0,8
20,10,8
20,20,8
20,30,9
20,40,8
20,50,8
21,0,8
21,10,8
