hour,minute,online
0,0,8
0,10,7
0,20,7
0,30,7
0,40,8
0,50,9
1,0,9
1,10,11
1,20,11
1,30,11
1,40,11
1,50,10
2,0,10
2,10,9
2,20,9
2,30,9
2,40,9
2,50,6
3,0,5
3,10,5
3,20,5
3,30,5
3,40,5
3,50,5
4,0,5
4,10,5
4,20,5
4,30,4
4,40,3
4,50,3
5,0,3
5,10,3
5,20,3
5,30,3
5,40,3
5,50,3
6,0,3
6,10,3
6,20,3
6,30,3
6,40,3
6,50,3
7,0,3
7,10,3
7,20,3
7,30,3
7,40,3
7,50,3
8,0,3
8,10,3
8,20,3
8,30,3
8,40,3
8,50,3
9,0,3
9,10,4
9,50,0
10,0,8
10,10,4
10,30,11
10,40,14
10,50,16
11,0,15
11,10,20
11,20,24
11,30,24
11,40,24
11,50,26
12,0,28
12,10,30
12,20,32
12,30,34
12,40,34
12,50,35
13,0,36
13,10,36
13,20,36
13,30,37
13,40,35
13,50,35
14,0,35
14,10,36
14,20,35
14,30,34
14,40,34
14,50,34
15,0,32
15,10,31
15,20,32
15,30,31
15,40,33
15,50,31
16,0,13
16,10,21
16,20,16
16,30,23
16,40,26
16,50,28
17,0,30
17,10,30
17,20,30
17,30,31
17,40,31
17,50,32
18,0,34
18,10,34
18,20,34
18,30,36
18,40,36
18,50,34
19,0,34
19,10,33
19,20,36
19,30,35
19,40,36
19,50,34
20,0,33
20,10,34
20,20,37
20,30,37
20,40,37
20,50,37
21,0,40
21,10,40
21,20,40
21,30,39
21,40,37
21,50,40
22,0,39
22,10,40
22,20,38
22,30,40
22,40,38
22,50,37
23,0,37
23,10,37
23,20,36
23,30,36
23,40,36
23,50,34
