hour,minute,online
0,0,16
0,10,14
0,20,14
0,30,13
0,40,13
0,50,4
1,0,6
1,10,8
1,20,10
1,30,10
1,40,10
1,50,10
2,0,10
2,10,11
2,20,11
2,30,10
2,40,9
2,50,9
3,0,9
3,10,8
3,20,9
3,30,9
3,40,9
3,50,9
4,0,8
4,10,8
4,20,8
4,30,9
4,40,9
4,50,8
5,0,8
5,10,8
5,20,8
5,30,8
5,40,8
5,50,7
6,0,7
6,10,7
6,20,7
6,30,7
6,40,7
6,50,7
7,0,7
7,10,7
7,20,7
7,30,7
7,40,7
7,50,7
8,0,7
8,10,7
8,20,8
8,30,8
8,40,9
8,50,10
9,0,9
9,10,10
9,20,9
9,30,9
9,40,10
9,50,9
10,0,8
10,10,9
10,20,10
10,30,11
10,40,11
10,50,12
11,0,12
11,10,11
11,20,11
11,30,12
11,40,12
11,50,12
12,0,12
12,10,13
12,20,13
12,30,13
12,40,13
12,50,14
13,0,14
13,10,14
13,20,14
13,30,14
13,40,14
13,50,14
14,0,13
14,10,13
14,20,14
14,30,14
14,40,14
14,50,15
15,0,16
15,10,16
15,20,16
15,30,15
15,40,15
15,50,15
16,0,16
16,10,17
16,20,16
16,30,16
16,40,16
16,50,16
17,0,16
17,10,16
17,20,16
17,30,16
17,40,13
17,50,14
18,0,14
18,10,15
18,20,16
18,30,17
18,40,17
18,50,17
19,0,16
19,10,17
19,20,18
19,30,17
19,40,17
19,50,17
20,0,17
20,10,16
20,20,17
20,30,16
20,40,16
20,50,16
21,0,16
21,10,16
21,20,17
21,30,16
21,40,18
21,50,18
22,0,18
22,10,19
22,20,19
22,30,18
22,40,17
22,50,16
23,0,17
23,10,17
23,20,17
23,30,16
23,40,15
23,50,14
