hour,minute,online
0,0,24
0,10,22
0,20,21
0,30,22
0,40,20
0,50,21
1,0,22
1,10,20
1,20,19
1,30,19
1,40,18
1,50,18
2,0,18
2,10,14
2,20,15
2,30,14
2,40,13
2,50,13
3,0,13
3,10,12
3,20,12
3,30,13
3,40,13
3,50,13
4,0,14
4,10,13
4,20,13
4,30,13
4,40,13
4,50,12
5,0,12
5,10,12
5,20,12
5,30,12
5,40,12
5,50,12
6,0,12
6,10,12
6,20,12
6,30,12
6,40,12
6,50,13
7,0,13
7,10,13
7,20,13
7,30,13
7,40,13
7,50,14
8,0,15
8,10,15
8,20,13
8,30,13
8,39,15
8,50,16
9,0,16
9,10,19
9,20,19
9,30,20
9,40,19
9,50,19
10,0,19
10,10,19
10,20,18
10,30,18
10,40,19
10,50,19
11,0,20
11,10,20
11,19,20
11,29,18
11,40,18
11,50,17
12,0,18
12,10,19
12,20,18
12,30,19
12,40,17
12,50,18
13,0,19
13,10,18
13,20,19
13,30,18
13,40,19
13,50,19
14,0,18
14,10,18
14,20,19
14,30,19
14,40,19
14,50,19
15,0,19
15,10,19
15,20,19
15,30,19
15,40,19
15,50,19
16,0,19
16,10,20
16,20,20
16,30,20
16,40,21
16,50,25
17,0,24
17,9,25
17,20,25
17,30,25
17,40,24
17,50,24
18,0,25
18,10,28
18,20,26
18,30,27
18,40,29
18,50,30
19,0,34
19,10,34
19,20,36
19,30,34
19,40,37
19,50,35
20,0,36
20,10,38
20,20,37
20,30,37
20,40,35
20,50,35
21,0,33
21,10,6
21,20,2
21,30,10
21,40,16
21,50,18
22,0,21
22,10,24
22,20,24
22,30,21
22,40,22
22,50,21
23,0,20
23,10,20
23,20,24
23,30,24
23,40,23
23,50,24
