hour,minute,online
0,9,20
0,19,20
0,29,20
0,39,21
0,49,20
0,59,20
1,9,20
1,19,20
1,29,19
1,39,21
1,49,19
1,59,18
2,9,19
2,19,19
2,29,18
2,39,18
2,49,17
2,59,17
3,9,16
3,19,16
3,29,15
3,39,15
3,49,15
3,59,15
4,9,15
4,19,15
4,29,15
4,39,15
4,49,15
4,59,15
5,9,15
5,19,15
5,29,15
5,39,15
5,49,15
5,59,14
6,9,15
6,19,15
6,29,15
6,39,15
6,49,15
6,59,15
7,9,15
7,19,15
7,29,15
7,39,15
7,49,15
7,59,15
8,9,15
8,19,15
8,29,15
8,39,16
8,49,16
8,59,16
9,9,16
9,19,15
9,29,15
9,39,16
9,49,16
9,59,16
10,9,17
10,19,17
10,29,17
10,39,17
10,49,17
10,59,17
11,9,17
11,19,17
11,29,17
11,39,17
11,49,17
11,59,17
12,9,18
12,19,18
12,29,18
12,39,18
12,49,17
12,59,17
13,9,16
13,19,15
13,29,16
13,39,16
13,49,16
13,59,16
14,9,16
14,19,15
14,29,17
14,39,17
14,49,17
14,59,16
15,9,15
15,19,15
15,29,15
15,39,17
15,49,17
15,59,17
16,9,17
16,19,17
16,29,17
16,39,18
16,49,18
16,59,18
17,9,20
17,19,20
17,29,20
17,39,21
17,49,20
17,59,19
18,9,21
18,19,21
18,29,21
18,39,21
18,49,20
18,59,20
19,9,19
19,19,19
19,29,20
19,39,21
19,49,22
19,59,21
20,9,19
20,19,18
20,29,20
20,39,20
20,49,20
20,59,20
21,9,20
21,19,20
21,29,18
21,39,17
21,49,17
21,59,17
22,9,18
22,19,17
22,29,16
22,39,17
22,49,17
22,59,17
23,9,16
23,19,17
23,29,17
23,39,16
23,49,16
23,59,15
