hour,minute,online
0,0,36
0,10,36
0,20,34
0,30,33
0,40,32
0,50,34
1,0,34
1,10,34
6,10,4
6,20,4
6,30,5
6,40,5
6,50,5
7,0,6
7,10,7
7,20,9
7,30,8
7,40,9
7,50,9
8,0,14
8,10,16
8,20,16
8,30,19
8,40,22
8,50,21
9,0,24
9,10,24
9,20,26
9,30,26
9,40,27
9,50,28
10,0,29
10,10,30
10,20,34
10,30,35
10,40,35
10,50,36
11,0,37
11,10,37
11,20,35
11,30,36
11,40,35
11,50,38
12,0,37
12,10,38
12,20,38
12,30,38
12,40,39
12,50,40
13,0,42
13,10,43
13,20,43
13,30,41
13,40,37
13,50,39
14,0,39
14,10,37
14,20,37
14,30,38
14,40,38
14,50,36
15,0,35
15,10,34
15,20,34
15,30,35
15,40,37
15,50,37
16,0,38
16,10,39
16,20,39
16,30,38
16,40,40
16,50,40
17,0,38
17,10,37
17,20,37
17,30,35
17,40,37
17,50,36
18,0,35
18,10,37
18,20,39
18,30,39
18,40,41
18,50,40
19,0,30
19,10,37
19,20,36
19,30,37
19,40,38
19,50,39
20,0,43
20,10,41
20,20,41
20,30,41
20,40,39
20,50,40
21,0,40
21,10,42
21,20,41
21,30,41
21,40,41
21,50,41
22,0,41
22,10,40
22,20,39
22,30,40
22,40,41
22,50,44
23,0,44
23,10,45
23,20,45
23,30,45
23,40,44
23,50,44
