hour,minute,online
0,0,29
0,10,27
0,20,26
0,30,25
0,40,23
0,50,22
1,0,22
1,10,22
1,20,21
1,30,21
1,40,21
1,50,19
2,0,19
2,10,20
2,20,20
2,30,20
2,40,20
2,50,19
3,0,20
3,10,20
3,20,20
3,30,20
3,40,19
3,50,19
4,0,18
4,10,18
4,20,18
4,29,18
4,40,16
4,50,14
5,0,13
5,10,13
5,20,12
5,30,13
5,40,13
5,50,13
6,0,13
6,10,13
6,20,13
6,29,13
6,40,13
6,50,13
7,0,13
7,10,13
7,20,13
7,30,13
7,40,13
7,50,13
8,0,14
8,10,14
8,20,16
8,30,16
8,40,16
8,50,16
9,0,16
9,10,18
9,20,19
9,30,18
9,40,19
9,50,19
10,0,18
10,10,18
10,20,21
10,30,22
10,40,23
10,50,23
11,0,24
11,10,27
11,20,28
11,30,27
11,40,27
11,50,27
12,0,28
12,10,26
12,20,26
12,30,27
12,40,27
12,50,26
13,0,26
13,10,25
13,20,23
13,30,23
13,40,24
13,50,23
14,0,22
14,10,23
14,20,23
14,30,18
14,40,19
14,50,21
15,0,21
15,10,21
15,20,22
15,30,23
15,40,24
15,50,24
16,0,24
16,10,24
16,20,25
16,30,26
16,40,26
16,50,26
17,0,26
17,10,25
17,20,26
17,30,25
17,40,25
17,50,23
18,0,23
18,10,23
18,20,23
18,30,22
18,40,22
18,50,23
19,0,23
19,10,24
19,20,27
19,30,26
19,40,27
19,50,24
20,0,25
20,10,24
20,20,24
20,30,26
20,40,25
20,50,25
21,0,25
21,10,23
21,20,24
21,30,26
21,40,27
21,50,27
22,0,27
22,10,26
22,20,25
22,30,26
22,40,25
22,50,24
23,0,24
23,10,24
23,20,21
23,30,17
23,40,16
23,50,19
