hour,minute,online
0,9,21
0,19,21
0,29,21
0,39,22
0,49,24
0,59,25
1,9,25
1,19,25
1,29,23
1,39,26
1,49,27
1,59,27
2,9,27
2,19,28
2,29,28
2,39,27
2,49,27
2,59,27
3,9,26
3,19,26
3,29,26
3,39,25
3,49,25
3,59,24
4,9,23
4,19,23
4,29,23
4,39,23
4,49,23
4,59,23
5,9,23
5,19,23
5,29,22
5,39,22
5,49,22
5,59,22
6,9,22
6,19,21
6,29,22
6,39,22
6,49,22
6,59,21
7,9,21
7,19,21
7,29,21
7,39,20
7,49,20
7,59,20
8,9,20
8,19,20
8,29,20
8,39,20
8,49,20
8,59,20
9,9,20
9,19,19
9,29,19
9,39,19
9,49,19
9,59,19
10,9,20
10,19,20
10,29,20
10,39,19
10,49,19
10,59,19
11,9,19
11,19,18
11,29,18
11,40,0
11,49,0
11,59,4
12,9,7
12,19,11
12,29,12
12,39,12
12,49,17
12,59,16
13,9,17
13,19,19
13,29,19
13,39,18
13,49,19
13,59,19
14,9,19
14,19,21
14,29,21
14,39,21
14,49,22
14,59,20
15,9,21
15,19,21
15,29,21
15,39,20
15,49,19
15,59,19
16,9,19
16,19,19
16,29,20
16,39,20
16,49,20
16,59,20
17,9,19
17,19,19
17,29,19
17,39,19
17,49,20
17,59,19
18,9,18
18,19,19
18,29,20
18,39,20
18,49,20
18,59,22
19,9,22
19,19,22
19,29,23
19,39,25
19,49,24
19,59,25
20,9,26
20,19,26
20,29,26
20,39,27
20,49,27
20,59,27
21,9,27
21,19,27
21,29,28
21,39,28
21,49,28
21,59,29
22,9,28
22,19,29
22,29,27
22,39,26
22,49,23
22,59,24
23,9,24
23,19,21
23,29,24
23,39,24
23,49,22
23,59,23
