hour,minute,online
0,0,39
0,10,38
0,20,39
0,30,40
0,40,37
0,50,35
1,0,34
1,10,33
1,20,32
1,30,31
1,40,31
1,50,28
2,0,28
2,10,28
2,20,28
2,30,28
2,40,28
2,50,27
3,0,26
3,10,26
3,20,26
3,30,26
3,40,25
3,50,25
4,0,25
4,10,25
4,20,25
4,30,24
4,40,24
4,50,24
5,0,24
5,10,24
5,20,24
5,30,24
5,40,24
5,50,24
6,0,24
6,10,24
6,20,24
6,30,24
6,40,24
6,50,22
7,0,23
7,10,22
7,20,23
7,30,22
7,40,24
7,50,28
8,0,30
8,10,31
8,20,31
8,30,31
8,40,30
8,50,30
9,0,30
9,10,30
9,20,30
9,30,32
9,40,32
9,50,32
10,0,33
10,10,33
10,20,36
10,30,37
10,40,35
10,50,35
11,0,35
11,10,33
11,20,33
11,30,33
11,40,30
11,50,31
12,0,33
12,10,33
12,20,32
12,30,35
12,40,36
12,50,36
13,0,35
13,10,33
13,20,34
13,30,34
13,40,34
13,50,36
14,0,36
14,10,36
14,20,34
14,30,32
14,40,34
14,50,31
15,0,31
15,10,30
15,20,31
15,30,30
15,40,30
15,50,29
16,0,33
16,10,34
16,20,36
16,30,37
16,40,37
16,50,37
17,0,37
17,10,38
17,20,36
17,30,38
17,40,38
17,50,35
18,0,37
18,10,37
18,20,37
18,30,37
18,40,37
18,50,37
19,0,38
19,10,36
19,20,39
19,30,39
19,40,39
19,50,39
20,0,40
20,10,37
20,20,36
20,30,36
20,40,36
20,50,35
21,0,34
21,10,34
21,20,35
21,30,36
21,40,34
21,50,34
22,0,34
22,10,33
22,20,32
22,30,34
22,40,33
22,50,34
23,0,33
23,10,35
23,20,38
23,30,38
23,40,36
23,50,36
