hour,minute,online
0,9,26
0,19,25
0,29,26
0,39,26
0,49,26
0,59,26
1,9,26
1,19,26
1,29,25
1,39,25
1,49,25
1,59,25
2,9,23
2,19,24
2,29,24
2,39,24
2,49,24
2,59,25
3,9,25
3,19,25
3,29,25
3,39,25
3,49,25
3,59,25
4,9,25
4,19,25
4,29,25
4,39,25
4,49,25
4,59,25
5,9,25
5,19,25
5,29,24
5,39,24
5,49,23
5,59,23
6,9,23
6,19,22
6,29,22
6,39,22
6,49,22
6,59,21
7,9,21
7,19,21
7,29,22
7,39,21
7,49,21
7,59,21
8,9,21
8,19,22
8,29,22
8,39,23
8,49,24
8,59,23
9,9,24
9,19,24
9,29,25
9,39,25
9,49,25
9,59,25
10,9,26
10,19,26
10,29,27
10,39,27
10,49,27
10,59,27
11,9,27
11,19,27
11,29,26
11,39,27
11,49,27
11,59,26
12,9,27
12,19,28
12,29,26
12,39,26
12,49,26
12,59,25
13,9,24
13,19,25
13,29,28
13,39,28
13,49,28
13,59,28
14,9,29
14,19,29
14,29,28
14,39,28
14,49,27
14,59,27
15,9,27
15,19,27
15,29,26
15,39,26
15,49,26
15,59,27
16,9,27
16,19,27
16,29,27
16,39,27
16,49,27
16,59,27
17,9,27
17,19,27
17,29,27
17,39,28
17,49,28
17,59,27
18,9,28
18,19,28
18,29,27
18,39,28
18,49,28
18,59,29
19,9,30
19,19,29
19,29,29
19,39,27
19,49,28
19,59,30
20,9,31
20,19,31
20,29,28
20,39,30
20,49,31
20,59,31
21,9,30
21,19,31
21,29,30
21,39,30
21,49,30
21,59,30
22,9,29
22,19,29
22,29,30
22,39,30
22,49,29
22,59,30
23,9,31
23,19,31
23,29,31
23,39,32
23,49,31
23,59,31
